Distance_(pixels),Gray_Value
1266,47.0088
1267,47.2234
1268,47.9827
1269,47.3004
1270,45.7736
1271,42.9759
1272,39.7301
1273,37.9487
1274,37.6139
1275,39.2419
1276,40.1915
1277,41.5146
1278,42.8285
1279,43.8779
1280,44.7609
1281,43.7150
1282,41.5876
1283,42.0261
1284,44.2248
1285,47.1129
1286,48.7920
1287,49.1351
1288,48.6457
1289,47.9349
1290,47.1747
1291,46.9303
1292,46.6618
1293,46.0037
1294,43.9549
1295,42.2819
1296,39.8705
1297,37.2179
1298,35.5433
1299,34.6534
1300,34.6995
1301,35.3370
1302,36.1037
1303,35.7002
1304,34.6069
1305,34.2915
1306,35.0825
1307,35.5575
1308,35.4560
1309,34.0467
1310,34.2898
1311,34.8158
1312,34.7151
1313,34.6251
1314,35.9171
1315,39.3559
1316,43.0439
1317,46.4423
1318,48.6219
1319,49.1194
1320,49.0878
1321,47.8720
1322,46.7351
1323,45.0642
1324,43.3326
1325,42.9920
1326,43.4067
1327,44.1805
1328,42.9407
1329,40.1259
1330,37.5241
1331,37.1984
1332,37.5280
1333,38.8313
1334,39.8167
1335,38.7647
1336,35.7675
1337,32.1761
1338,30.4057
1339,29.9339
1340,29.9214
1341,29.8950
1342,29.7842
1343,29.8487
1344,29.6405
1345,29.6900
1346,30.6259
1347,32.2067
1348,33.7143
1349,35.3922
1350,37.1047
1351,39.4551
1352,40.6756
1353,42.3505
1354,43.7279
1355,44.0951
1356,44.2724
1357,45.3293
1358,45.3471
1359,44.5333
1360,43.0657
1361,42.8507
1362,42.9606
1363,43.6256
1364,44.2965
1365,43.6275
1366,42.9837
1367,41.0769
1368,41.0154
1369,40.2744
1370,40.1232
1371,39.1798
1372,38.1987
1373,37.2281
1374,36.1816
1375,34.6007
1376,32.4913
1377,31.1974
1378,30.9588
1379,31.1049
1380,31.8207
1381,32.6933
1382,33.7829
1383,34.6668
1384,36.3238
1385,38.2000
1386,39.0886
1387,39.1186
1388,38.5098
1389,37.7476
1390,37.5379
1391,37.4374
1392,37.0849
1393,38.8322
1394,40.3688
1395,39.8657
1396,37.8415
1397,37.4437
1398,40.4859
1399,44.2211
1400,45.9081
1401,45.9826
1402,46.3486
